instantiations;compile-time [s]
456000;56.879
457000;59.414
458000;58.069
459000;58.339
460000;60.923
461000;57.622
462000;61.366
463000;58.527
464000;58.562
465000;58.802
466000;58.935
467000;58.040
468000;61.742
469000;58.998
470000;62.157
471000;59.998
472000;59.701
473000;59.421
474000;59.228
475000;63.065
476000;62.035
477000;62.035
478000;61.364
479000;60.589
480000;63.348
481000;61.004
482000;64.033
483000;63.539
484000;60.725
485000;65.177
486000;63.982
487000;62.033
488000;61.899
489000;65.347
490000;63.684
491000;65.523
492000;62.488
493000;62.507
494000;64.600
495000;65.563
496000;66.207
497000;65.109
498000;66.541
499000;66.331
500000;65.640
501000;66.930
502000;68.815
503000;68.464
504000;68.337
505000;64.883
506000;65.143
507000;67.919
508000;65.533
509000;68.434
510000;65.274
511000;68.649
512000;65.505
513000;67.146
514000;69.485
515000;66.490
516000;66.194
517000;66.705
518000;66.672
519000;67.972
520000;67.813
521000;69.451
522000;69.264
523000;67.423
524000;70.260
525000;67.951
526000;73.481
527000;68.723
528000;74.235
529000;74.514
530000;71.062
531000;71.584
532000;70.165
533000;69.763
534000;73.302
535000;70.596
536000;71.840
537000;73.352
538000;74.854
539000;75.362
540000;75.263
541000;71.580
542000;72.511
543000;71.846
544000;70.970
545000;75.114
546000;73.494
547000;74.353
548000;72.135
549000;77.594
550000;73.279
551000;76.539
552000;77.258
553000;76.566
554000;73.731
555000;73.422
556000;75.253
557000;76.245
558000;77.681
559000;75.410
560000;77.568
561000;77.079
562000;77.511
563000;80.239
564000;76.010
565000;76.931
566000;78.465
567000;76.512
568000;78.100
569000;75.593
570000;80.028
571000;81.138
572000;78.321
573000;76.935
574000;79.193
575000;77.853
576000;81.124
577000;77.969
578000;81.757
579000;81.899
580000;79.266
581000;79.879
582000;80.096
583000;83.570
584000;81.685
585000;78.479
586000;82.891
587000;83.322
588000;80.449
589000;80.268
590000;80.977
591000;81.670
592000;81.311
593000;84.525
594000;80.603
595000;81.929
596000;82.414
597000;86.524
598000;85.071
599000;82.926
600000;83.980
601000;87.610
602000;82.920
603000;87.115
604000;83.696
605000;81.907
606000;89.456
607000;87.627
608000;86.138
609000;84.936
610000;84.735
611000;88.755
612000;85.119
613000;85.120
614000;89.335
615000;86.331
616000;86.285
617000;85.936
618000;89.109
619000;88.301
620000;86.489
621000;88.816
622000;86.924
623000;88.235
624000;85.808
625000;90.504
626000;87.247
627000;91.211
628000;91.190
629000;88.849
630000;89.354
631000;91.944
632000;94.596
633000;92.833
634000;90.104
635000;88.276
636000;93.696
637000;94.766
638000;92.122
639000;90.477
640000;91.564
641000;95.567
642000;92.488
643000;91.924
644000;94.103
645000;90.606
646000;92.354
647000;94.604
648000;93.098
649000;93.677
650000;93.723
651000;93.760
652000;97.824
653000;95.884
654000;97.722
